"rank","instrument","score","pct_rank","close","ret_5d","ret_20d","ann_vol_20d","sector","sic_description","news_count_5d","news_pos_count_5d","news_neg_count_5d","news_sentiment","most_recent_published_utc","pub_lag_days","pub_hour_utc","most_recent_title","most_recent_reasoning","most_recent_keywords","rule_avoid_high_precision","rule_buy_high_precision","rule_buy_legal_veto"
"439","PEG","-0.362882938678169","0.8717693836978131","80.1500015258789","-0.0073073506355285645","-0.020410656929016113","0.23810353875160217","Transportation_Utilities","ELECTRIC & OTHER SERVICES COMBINED","0","0","0","NO-NEWS","","","","","","","False","False","False"
"440","EXC","-0.362882938678169","0.8737574552683897","46.5","-0.008951365947723389","-0.05736875534057617","0.1747274249792099","Transportation_Utilities","ELECTRIC & OTHER SERVICES COMBINED","0","0","0","NO-NEWS","","","","","","","False","False","False"
"441","EVRG","-0.362882938678169","0.8757455268389662","82.61000061035156","0.016988754272460938","-0.0027763843536376953","0.17632395029067993","Transportation_Utilities","ELECTRIC & OTHER SERVICES COMBINED","0","0","0","NO-NEWS","","","","","","","False","False","False"
"442","ES","-0.362882938678169","0.8777335984095428","71.06999969482422","0.03540205955505371","0.02303147315979004","0.19565439224243164","Transportation_Utilities","ELECTRIC SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"443","EQR","-0.362882938678169","0.8797216699801192","65.16999816894531","0.04673945903778076","0.08130073547363281","0.2515648603439331","Finance_Insurance_RealEstate","REAL ESTATE INVESTMENT TRUSTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"444","SPG","-0.362882938678169","0.8817097415506958","202.44000244140625","0.006363034248352051","0.07298457622528076","0.1977289468050003","Finance_Insurance_RealEstate","REAL ESTATE INVESTMENT TRUSTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"445","SRE","-0.362882938678169","0.8836978131212724","94.66999816894531","0.015772581100463867","-0.04566532373428345","0.187919020652771","Transportation_Utilities","GAS & OTHER SERVICES COMBINED","0","0","0","NO-NEWS","","","","","","","False","False","False"
"446","SO","-0.362882938678169","0.885685884691849","96.70999908447266","0.03444218635559082","-0.007593631744384766","0.1898520290851593","Transportation_Utilities","ELECTRIC SERVICES","2","2","0","POS","2026-05-01T15:15:00Z","-0.6354166666666666","15.0","Want Decades of Passive Income? 2 Stocks to Buy Right Now","Recommended as a reliable utility with 78-year dividend history, 24 consecutive years of increases, above-average 3.2% yield for utilities, and expected 8% annual earnings growth through 2030 supporting future dividend growth.","passive income;dividend stocks;high-yield stocks;energy infrastructure;utilities","False","False","False"
"447","SNA","-0.362882938678169","0.8876739562624254","380.3900146484375","0.005205869674682617","0.04051101207733154","0.29288169741630554","Manufacturing","CUTLERY, HANDTOOLS & GENERAL HARDWARE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"448","FAST","-0.362882938678169","0.889662027833002","44.90999984741211","0.0049228668212890625","-0.030021607875823975","0.4027811884880066","Retail","RETAIL-BUILDING MATERIALS, HARDWARE, GARDEN SUPPLY","0","0","0","NO-NEWS","","","","","","","False","False","False"
"449","FOX","-0.362882938678169","0.8916500994035785","56.93000030517578","0.013530373573303223","0.07679212093353271","0.23068809509277344","Transportation_Utilities","TELEVISION BROADCASTING STATIONS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"450","FITB","-0.362882938678169","0.8936381709741551","50.43000030517578","0.015505433082580566","0.070473313331604","0.22082577645778656","Finance_Insurance_RealEstate","STATE COMMERCIAL BANKS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"451","FE","-0.362882938678169","0.8956262425447317","46.91999816894531","-0.05039471387863159","-0.08555841445922852","0.1819792240858078","Transportation_Utilities","ELECTRIC SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"452","GM","-0.362882938678169","0.8976143141153081","75.7699966430664","-0.029212117195129395","0.04452705383300781","0.33459311723709106","Manufacturing","MOTOR VEHICLES & PASSENGER CAR BODIES","4","1","1","NEUTRAL","2026-04-30T15:25:00Z","0.3576388888888889","15.0","General Motors: Finding Deep Value in a Market Full of Fear","Strong Q1 earnings beat ($3.70 vs $2.58 expected), raised full-year guidance, maintained pricing discipline and market share leadership, growing high-margin software division, attractive 6X forward P/E valuation, and active shareholder returns despite macro headwinds. The company","earnings beat;guidance raise;tariff benefit;pricing power;software services growth","False","False","False"
"453","T","-0.362882938678169","0.8996023856858847","26.1200008392334","-0.003053426742553711","-0.07800912857055664","0.2844679355621338","Transportation_Utilities","TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE)","4","0","2","STRONG-NEG","2026-05-01T18:32:00Z","-0.7722222222222223","18.0","The Death of the Cell Tower: Why the Infrastructure Backbone of the Internet May Already Be Obsolete, According to James Altucher","Article positions AT&T as part of incumbent telecom industry facing fundamental competitive threat from satellite-based alternatives offering superior service at lower costs.","satellite internet;cell towers;5G;telecom disruption;infrastructure","False","False","False"
"454","TFC","-0.362882938678169","0.9015904572564613","50.93000030517578","0.0039424896240234375","0.07994067668914795","0.20876163244247437","Finance_Insurance_RealEstate","NATIONAL COMMERCIAL BANKS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"455","EIX","-0.362882938678169","0.9035785288270378","69.87999725341797","0.014812588691711426","-0.04873400926589966","0.2539098858833313","Transportation_Utilities","ELECTRIC SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"456","DIS","-0.362882938678169","0.9055666003976143","103.08000183105469","0.00467836856842041","0.0669703483581543","0.22313441336154938","Services","SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION","4","2","0","POS","2026-04-30T22:45:00Z","0.052083333333333336","22.0","Howard University’s 158th Commencement Returns to The Yard on May 9, 2026 Featuring Address by Washington D.C. Mayor Muriel Bowser","Bob Iger, former CEO of Disney, is being honored with an honorary doctorate degree from Howard University, recognizing his significant leadership and influence in business and media. This reflects positively on the company's legacy and leadership.","Howard University;commencement;honorary degrees;Muriel Bowser;Rosalind Brewer","False","False","False"
"457","DGX","-0.362882938678169","0.9075546719681908","192.6699981689453","-0.018342137336730957","-0.02701747417449951","0.29244503378868103","Services","SERVICES-MEDICAL LABORATORIES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"458","TJX","-0.362882938678169","0.9095427435387674","156.8300018310547","-0.0012736320495605469","-0.02765202522277832","0.2123107612133026","Retail","RETAIL-FAMILY CLOTHING STORES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"459","TGT","-0.362882938678169","0.911530815109344","128.88999938964844","-0.002862393856048584","0.07007062435150146","0.290997177362442","Retail","RETAIL-VARIETY STORES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"460","TDY","-0.362882938678169","0.9135188866799204","640.3300170898438","-0.012872278690338135","0.027602553367614746","0.263647198677063","Manufacturing","SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL SYS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"461","CVX","-0.362882938678169","0.915506958250497","190.6300048828125","0.029264092445373535","-0.041915833950042725","0.27259787917137146","Manufacturing","PETROLEUM REFINING","12","9","0","STRONG-POS","2026-05-01T13:14:00Z","-0.5513888888888889","13.0","US Equities See Best Monthly Gains Since 2024 Amid Geopolitical Optimism","Net income dropped 36% year-on-year but beat expectations, resulting in 1-2% share price gains. Mixed fundamentals offset by better-than-expected earnings performance.","US equities;April gains;S&P 500;Nasdaq;Dow Jones","False","False","False"
"462","CTVA","-0.362882938678169","0.9174950298210736","80.8499984741211","0.013157844543457031","-0.05394339561462402","0.15361544489860535","Agriculture","","0","0","0","NO-NEWS","","","","","","","False","False","False"
"463","DOV","-0.362882938678169","0.9194831013916501","225.7899932861328","0.004493236541748047","0.09937667846679688","0.30541151762008667","Manufacturing","CONSTRUCTION, MINING & MATERIALS HANDLING MACHINERY & EQUIP","0","0","0","NO-NEWS","","","","","","","False","False","False"
"464","TPR","-0.362882938678169","0.9214711729622267","142.74000549316406","-0.021591544151306152","0.010906577110290527","0.3834109902381897","Manufacturing","LEATHER & LEATHER PRODUCTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"465","DD","-0.362882938678169","0.9234592445328031","46.2400016784668","-0.0019425749778747559","0.016710638999938965","0.27502524852752686","Manufacturing","PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"466","TSN","-0.362882938678169","0.9254473161033797","63.68000030517578","-0.005466163158416748","-0.014698982238769531","0.1907341182231903","Manufacturing","POULTRY SLAUGHTERING AND PROCESSING","1","1","0","POS","2026-05-01T18:30:00Z","-0.7708333333333334","18.0","Should You Buy Beyond Meat (BYND) Stock Before May 6?","Mentioned as an aggressive competitor that has fragmented the plant-based meat market, implying it is gaining market share at Beyond Meat's expense.","plant-based meat;earnings report;revenue decline;gross margin compression;short squeeze","False","False","False"
"467","EXPD","-0.362882938678169","0.9274353876739563","147.22999572753906","-0.0022363662719726562","0.009738683700561523","0.17125734686851501","Transportation_Utilities","ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO","0","0","0","NO-NEWS","","","","","","","False","False","False"
"468","ED","-0.362882938678169","0.9294234592445328","110.48999786376953","0.013112068176269531","-0.04279649257659912","0.171298086643219","Transportation_Utilities","ELECTRIC & OTHER SERVICES COMBINED","0","0","0","NO-NEWS","","","","","","","False","False","False"
"469","EG","-0.362882938678169","0.9314115308151093","353.57000732421875","0.029675602912902832","0.0809563398361206","0.2380579710006714","Finance_Insurance_RealEstate","FIRE, MARINE & CASUALTY INSURANCE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"470","DUK","-0.362882938678169","0.9333996023856859","128.60000610351562","0.010450243949890137","-0.027378559112548828","0.17174586653709412","Transportation_Utilities","ELECTRIC & OTHER SERVICES COMBINED","1","1","0","POS","2026-05-01T09:16:00Z","-0.3861111111111111","9.0","3 Multi-Energy Stocks to Consider for Powering the Future","Highlighted as a consistent dividend payer with 100 straight years of payouts, vast energy portfolio including nuclear and battery storage, and stable operations. Recommended for income-focused investors.","multi-energy stocks;artificial intelligence power demand;diversified energy portfolio;dividend stocks;nuclear energy","False","False","False"
"471","EA","-0.362882938678169","0.9353876739562624","202.08999633789062","-0.00286179780960083","-0.00741654634475708","0.042004313319921494","Services","SERVICES-PREPACKAGED SOFTWARE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"472","CFG","-0.362882938678169","0.937375745526839","64.41999816894531","0.009876132011413574","0.056238651275634766","0.2124435156583786","Finance_Insurance_RealEstate","STATE COMMERCIAL BANKS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"473","COST","-0.362882938678169","0.9393638170974155","1011.7000122070312","0.0005439519882202148","-0.00321197509765625","0.18972010910511017","Retail","RETAIL-VARIETY STORES","5","3","0","STRONG-POS","2026-04-30T16:10:00Z","0.3263888888888889","16.0","This Unstoppable Dividend Stock Could Be the Only Retailer I'd Hold Through the Next Market Crash.","Referenced as a competitor to Walmart's Sam's Club in the warehouse club market, but not evaluated as an investment recommendation.","dividend stock;retail;market crash;Dividend King;e-commerce","False","False","False"
"474","CNP","-0.362882938678169","0.941351888667992","43.349998474121094","0.020720481872558594","-0.008236110210418701","0.19194775819778442","Transportation_Utilities","ELECTRIC SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"475","CMS","-0.362882938678169","0.9433399602385686","76.02999877929688","-0.0031467080116271973","-0.03245103359222412","0.19553253054618835","Transportation_Utilities","ELECTRIC & OTHER SERVICES COMBINED","0","0","0","NO-NEWS","","","","","","","False","False","False"
"476","TRV","-0.362882938678169","0.9453280318091452","304.7200012207031","0.00657343864440918","0.03649783134460449","0.1968212127685547","Finance_Insurance_RealEstate","FIRE, MARINE & CASUALTY INSURANCE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"477","CINF","-0.362882938678169","0.9473161033797217","162.0500030517578","-0.014773786067962646","0.02297830581665039","0.17949353158473969","Finance_Insurance_RealEstate","FIRE, MARINE & CASUALTY INSURANCE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"478","CME","-0.362882938678169","0.9493041749502982","289.5400085449219","0.015716075897216797","-0.05103069543838501","0.1926962435245514","Finance_Insurance_RealEstate","SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
